Prob_Default,Risk_Level
0.0,Low
0.0,Low
0.04,Low
0.045,Low
0.0,Low
0.0,Low
0.365,Medium
0.0,Low
0.05,Low
0.1,Low
0.35,Medium
0.19,Low
0.075,Low
0.0,Low
0.0,Low
0.01,Low
0.005,Low
0.105,Low
0.0,Low
0.23,Low
0.08,Low
0.185,Low
0.015,Low
0.005,Low
0.025,Low
0.055,Low
0.04,Low
0.34,Medium
0.01,Low
0.005,Low
0.0,Low
0.2,Low
0.02,Low
0.08,Low
0.08,Low
0.035,Low
0.0,Low
0.015,Low
0.0,Low
0.0,Low
0.005,Low
0.03,Low
0.04,Low
0.095,Low
0.045,Low
0.0,Low
0.005,Low
0.025,Low
0.035,Low
0.0,Low
0.55,Medium
0.01,Low
0.0,Low
0.04,Low
0.115,Low
0.0,Low
0.02,Low
0.005,Low
0.01,Low
0.02,Low
0.005,Low
0.005,Low
0.015,Low
0.0,Low
0.0,Low
0.0,Low
0.005,Low
0.005,Low
0.01,Low
0.145,Low
0.17,Low
0.005,Low
0.0,Low
0.005,Low
0.13,Low
0.0,Low
0.0,Low
0.07,Low
0.0,Low
0.03,Low
0.005,Low
0.015,Low
0.575,Medium
0.025,Low
0.0,Low
0.04,Low
0.1,Low
0.06,Low
0.615,High
0.0,Low
0.0,Low
0.005,Low
0.005,Low
0.005,Low
0.17,Low
0.01,Low
0.01,Low
0.025,Low
0.125,Low
0.155,Low
0.04,Low
0.0,Low
0.015,Low
0.025,Low
0.01,Low
0.01,Low
0.175,Low
0.015,Low
0.0,Low
0.055,Low
0.095,Low
0.005,Low
0.005,Low
0.165,Low
0.03,Low
0.005,Low
0.005,Low
0.38,Medium
0.0,Low
0.02,Low
0.0,Low
0.025,Low
0.105,Low
0.07,Low
0.02,Low
0.085,Low
0.01,Low
0.11,Low
0.0,Low
0.005,Low
0.0,Low
0.0,Low
0.06,Low
0.005,Low
0.005,Low
0.2,Low
0.01,Low
0.005,Low
0.0,Low
0.035,Low
0.06,Low
0.0,Low
0.0,Low
0.0,Low
0.015,Low
0.1,Low
0.07,Low
0.215,Low
0.005,Low
0.115,Low
0.095,Low
0.095,Low
0.22,Low
0.0,Low
0.03,Low
0.07,Low
0.0,Low
0.035,Low
0.195,Low
0.015,Low
0.0,Low
0.09,Low
0.14,Low
0.005,Low
0.0,Low
0.025,Low
0.015,Low
0.0,Low
0.015,Low
0.0,Low
0.2,Low
0.155,Low
0.205,Low
0.0,Low
0.075,Low
0.085,Low
0.0,Low
0.0,Low
0.045,Low
0.005,Low
0.16,Low
0.02,Low
0.03,Low
0.215,Low
0.02,Low
0.0,Low
0.29,Low
0.075,Low
0.0,Low
0.285,Low
0.035,Low
0.005,Low
0.065,Low
0.035,Low
0.015,Low
0.12,Low
0.075,Low
0.015,Low
0.005,Low
0.0,Low
0.0,Low
0.025,Low
0.02,Low
0.0,Low
0.33,Medium
0.005,Low
0.0,Low
0.415,Medium
0.09,Low
0.24,Low
0.065,Low
0.025,Low
0.08,Low
0.0,Low
0.235,Low
0.075,Low
0.05,Low
0.01,Low
0.05589386268031972,Low
0.05,Low
0.005,Low
0.0,Low
0.065,Low
0.035,Low
0.08,Low
0.005,Low
0.0,Low
0.05,Low
0.015,Low
0.01,Low
0.035,Low
0.02,Low
0.02,Low
0.0,Low
0.0,Low
0.01,Low
0.0,Low
0.025,Low
0.025,Low
0.02,Low
0.0,Low
0.03,Low
0.0,Low
0.005,Low
0.005,Low
0.065,Low
0.0,Low
0.01,Low
0.01,Low
0.02,Low
0.345,Medium
0.03,Low
0.05,Low
0.005,Low
0.0,Low
0.005,Low
0.005,Low
0.02,Low
0.08,Low
0.015,Low
0.02,Low
0.0,Low
0.01,Low
0.115,Low
0.105,Low
0.0,Low
0.09,Low
0.005,Low
0.0,Low
0.045,Low
0.01,Low
0.21,Low
0.435,Medium
0.0,Low
0.015,Low
0.105,Low
0.09,Low
0.005,Low
0.02,Low
0.02,Low
0.035,Low
0.0,Low
0.05,Low
0.015,Low
0.005,Low
0.01,Low
0.05,Low
0.0,Low
0.295,Low
0.03,Low
0.13,Low
0.05,Low
0.0,Low
0.005,Low
0.0,Low
0.0,Low
0.005,Low
0.08,Low
0.0,Low
0.595,Medium
0.415,Medium
0.0,Low
0.0,Low
0.02,Low
0.005,Low
0.015,Low
0.005,Low
0.0,Low
0.02,Low
0.06,Low
0.005,Low
0.03,Low
0.115,Low
0.07,Low
0.0,Low
0.0,Low
0.005,Low
0.005,Low
0.015,Low
0.245,Low
0.12,Low
0.01,Low
0.025,Low
0.015,Low
0.0,Low
0.0,Low
0.025,Low
0.035,Low
0.00919741865905948,Low
0.03,Low
0.015,Low
0.0,Low
0.05,Low
0.185,Low
0.02,Low
0.005,Low
0.0,Low
0.0,Low
0.14,Low
0.0,Low
0.0,Low
0.0,Low
0.045,Low
0.015,Low
0.025,Low
0.425,Medium
0.0,Low
0.04,Low
0.3,Low
0.0,Low
0.005,Low
0.15,Low
0.08,Low
0.0,Low
0.015,Low
0.01,Low
0.075,Low
0.015,Low
0.01,Low
0.0,Low
0.08,Low
0.045,Low
0.155,Low
0.12,Low
0.025,Low
0.005,Low
0.015,Low
0.505,Medium
0.065,Low
0.03,Low
0.37,Medium
0.0,Low
0.0,Low
0.0,Low
0.0,Low
0.0,Low
0.015,Low
0.0,Low
0.045,Low
0.18,Low
0.065,Low
0.01,Low
0.005,Low
0.015,Low
0.03,Low
0.78,High
0.0,Low
0.015,Low
0.01,Low
0.175,Low
0.015,Low
0.0,Low
0.035,Low
0.01,Low
0.115,Low
0.2,Low
0.01,Low
0.255,Low
0.0,Low
0.0,Low
0.08,Low
0.08,Low
0.12,Low
0.0,Low
0.01,Low
0.055,Low
0.03,Low
0.005,Low
0.09,Low
0.13,Low
0.0,Low
0.005,Low
0.005,Low
0.01,Low
0.02,Low
0.005,Low
0.0,Low
0.035,Low
0.62,High
0.015,Low
0.07,Low
0.0,Low
0.0,Low
0.05,Low
0.0,Low
0.0,Low
0.005,Low
0.005,Low
0.135,Low
0.18,Low
0.035,Low
0.015,Low
0.12,Low
0.06,Low
0.055,Low
0.06,Low
0.05,Low
0.03,Low
0.005,Low
0.025,Low
0.215,Low
0.015,Low
0.05,Low
0.025,Low
0.17,Low
0.0,Low
0.02,Low
0.035,Low
0.02,Low
0.0,Low
0.03,Low
0.0,Low
0.04,Low
0.06,Low
0.0,Low
0.04,Low
0.0,Low
0.01,Low
0.0,Low
0.0,Low
0.025,Low
0.105,Low
0.005,Low
0.005,Low
0.025,Low
0.245,Low
0.135,Low
0.0,Low
0.01,Low
0.355,Medium
0.07,Low
0.005,Low
0.02,Low
0.0,Low
0.0,Low
0.01,Low
0.01,Low
0.06,Low
0.005,Low
0.01,Low
0.535,Medium
0.005,Low
0.0,Low
0.01,Low
0.05,Low
0.015,Low
0.035,Low
0.025,Low
0.0,Low
0.0,Low
0.02,Low
0.0,Low
0.0,Low
0.255,Low
0.01,Low
0.005,Low
0.0,Low
0.04,Low
0.0,Low
0.005,Low
0.005,Low
0.0,Low
0.0,Low
0.015,Low
0.005,Low
0.015,Low
0.14,Low
0.0,Low
0.075,Low
0.165,Low
0.02,Low
0.0,Low
0.025,Low
0.0,Low
0.01,Low
0.0,Low
0.075,Low
0.01,Low
0.045,Low
0.005,Low
0.0,Low
0.1,Low
0.0,Low
0.195,Low
0.005,Low
0.175,Low
0.03,Low
0.015,Low
0.015,Low
0.07,Low
0.075,Low
0.05,Low
0.03,Low
0.07,Low
0.15,Low
0.08,Low
0.005,Low
0.005,Low
0.005,Low
0.01,Low
0.015,Low
0.005,Low
0.02,Low
0.01,Low
0.025,Low
0.0,Low
0.045,Low
0.0,Low
0.0,Low
0.02,Low
0.085,Low
0.025,Low
0.005,Low
0.025,Low
0.03,Low
0.04,Low
0.005,Low
0.035,Low
0.01,Low
0.0,Low
0.02,Low
0.01,Low
0.185,Low
0.0,Low
0.02,Low
0.14,Low
0.0,Low
0.03,Low
0.015,Low
0.0,Low
0.085,Low
0.005,Low
0.0,Low
0.0,Low
0.03,Low
0.0,Low
0.395,Medium
0.005,Low
0.0,Low
0.0,Low
0.005,Low
0.005,Low
0.015,Low
0.005,Low
0.0,Low
0.01,Low
0.12,Low
0.01,Low
0.0,Low
0.03,Low
0.0,Low
0.005,Low
0.005,Low
0.06,Low
0.32,Medium
0.6,Medium
0.01,Low
0.165,Low
0.04,Low
0.0,Low
0.025,Low
0.095,Low
0.19,Low
0.01,Low
0.01,Low
0.035,Low
0.005,Low
0.245,Low
0.015,Low
0.02,Low
0.41,Medium
0.03,Low
0.0,Low
0.055,Low
0.49,Medium
0.0,Low
0.0,Low
0.255,Low
0.0,Low
0.155,Low
0.005,Low
0.085,Low
0.02,Low
0.2,Low
0.03,Low
0.0,Low
0.0,Low
0.01,Low
0.01,Low
0.005,Low
0.0,Low
0.245,Low
0.095,Low
0.01,Low
0.01,Low
0.135,Low
0.065,Low
0.005,Low
0.005,Low
0.025,Low
0.005,Low
0.005,Low
0.0,Low
0.025,Low
0.0,Low
0.005,Low
0.01,Low
0.0,Low
0.005,Low
0.025,Low
0.02,Low
0.0,Low
0.145,Low
0.0,Low
0.02,Low
0.02,Low
0.0,Low
0.115,Low
0.105,Low
0.005,Low
0.025,Low
0.02,Low
0.015,Low
0.0,Low
0.035,Low
0.005,Low
0.025,Low
0.18,Low
0.08953674233677045,Low
0.01,Low
0.0,Low
0.005,Low
0.27,Low
0.0,Low
0.365,Medium
0.015,Low
0.005,Low
0.0,Low
0.315,Medium
0.365,Medium
0.0,Low
0.005,Low
0.0,Low
0.0,Low
0.075,Low
0.0,Low
0.0,Low
0.085,Low
0.005,Low
0.0,Low
0.015,Low
0.0,Low
0.0,Low
0.02,Low
0.065,Low
0.645,High
0.0,Low
0.23,Low
0.0,Low
0.05,Low
0.0,Low
0.0,Low
0.02,Low
0.025,Low
0.635,High
0.01,Low
0.17,Low
0.14,Low
0.04,Low
0.0,Low
0.015,Low
0.23,Low
0.0,Low
0.0,Low
0.005,Low
0.04,Low
0.035,Low
0.01,Low
0.01,Low
0.03,Low
0.0,Low
0.0,Low
0.005,Low
0.035,Low
0.02,Low
0.0,Low
0.0,Low
0.0,Low
0.015,Low
0.105,Low
0.255,Low
0.005,Low
0.015,Low
0.04,Low
0.0,Low
0.055,Low
0.02,Low
0.055,Low
0.0,Low
0.025,Low
0.15,Low
0.0,Low
0.18,Low
0.07,Low
0.0,Low
0.015,Low
0.005,Low
0.0,Low
0.05,Low
0.0,Low
0.335,Medium
0.01,Low
0.18,Low
0.01,Low
0.04,Low
0.0,Low
0.009845580778923483,Low
0.005,Low
0.0,Low
0.295,Low
0.025,Low
0.005,Low
0.0,Low
0.51,Medium
0.0,Low
0.005,Low
0.0,Low
0.04,Low
0.335,Medium
0.04,Low
0.0,Low
0.015,Low
0.305,Medium
0.035,Low
0.06,Low
0.0,Low
0.0,Low
0.005,Low
0.175,Low
0.0,Low
0.0,Low
0.025,Low
0.005,Low
0.31,Medium
0.01,Low
0.01,Low
0.09,Low
0.0,Low
0.01,Low
0.03,Low
0.005,Low
0.02,Low
0.04,Low
0.05,Low
0.025,Low
0.145,Low
0.185,Low
0.0,Low
0.015,Low
0.005,Low
0.0,Low
0.0,Low
0.0,Low
0.005,Low
0.705,High
0.0,Low
0.06,Low
0.005,Low
0.375,Medium
0.005,Low
0.0,Low
0.185,Low
0.085,Low
0.0,Low
0.01,Low
0.0,Low
0.025,Low
0.0,Low
0.015,Low
0.005,Low
0.06,Low
0.035,Low
0.005,Low
0.005,Low
0.055,Low
0.0,Low
0.015,Low
0.0,Low
0.0,Low
0.0,Low
0.0,Low
0.025,Low
0.005,Low
0.03,Low
0.065,Low
0.03,Low
0.02,Low
0.005,Low
0.005,Low
0.005,Low
0.015,Low
0.0,Low
0.27,Low
0.0,Low
0.425,Medium
0.03,Low
0.0,Low
0.2,Low
0.105,Low
0.265,Low
0.015,Low
0.0,Low
0.0,Low
0.0,Low
0.505,Medium
0.025,Low
0.015,Low
0.0,Low
0.095,Low
0.045,Low
0.0,Low
0.005,Low
0.0,Low
0.01,Low
0.04,Low
0.015,Low
0.0,Low
0.0,Low
0.0,Low
0.015,Low
0.015,Low
0.51,Medium
0.62,High
0.02,Low
0.06,Low
0.055,Low
0.0,Low
0.005,Low
0.0,Low
0.0,Low
0.04,Low
0.01,Low
0.045,Low
0.005,Low
0.01,Low
0.0,Low
0.02,Low
0.53,Medium
0.0,Low
0.005,Low
0.0,Low
0.0,Low
0.085,Low
0.005,Low
0.0,Low
0.08,Low
0.055,Low
0.0,Low
0.135,Low
0.0,Low
0.005,Low
0.0,Low
0.0,Low
0.005,Low
0.0,Low
0.0,Low
0.0,Low
0.025,Low
0.015,Low
0.2,Low
0.0,Low
0.0,Low
0.0,Low
0.165,Low
0.01,Low
0.0,Low
0.025,Low
0.065,Low
0.005,Low
0.005,Low
0.08,Low
0.015,Low
0.005,Low
0.13,Low
0.025,Low
0.025,Low
0.0,Low
0.014700413927440955,Low
0.015,Low
0.0,Low
0.045,Low
0.005,Low
0.145,Low
0.38,Medium
0.01,Low
0.0,Low
0.0,Low
0.01,Low
0.0,Low
0.015,Low
0.0,Low
0.0,Low
0.14,Low
0.04,Low
0.0,Low
0.02,Low
0.0,Low
0.03,Low
0.315,Medium
0.09,Low
0.0,Low
0.0,Low
0.0,Low
0.035,Low
0.11,Low
0.0,Low
0.0,Low
0.095,Low
0.025,Low
0.005,Low
0.01,Low
0.1,Low
0.035,Low
0.02,Low
0.02,Low
0.005,Low
0.125,Low
0.01,Low
0.15,Low
0.0,Low
0.21,Low
0.0,Low
0.015,Low
0.42,Medium
0.0,Low
0.0,Low
0.17,Low
0.01,Low
0.14,Low
0.015,Low
0.005,Low
0.065,Low
0.01,Low
0.035,Low
0.01,Low
0.015,Low
0.09,Low
0.025,Low
0.025,Low
0.045,Low
0.13,Low
0.005,Low
0.015,Low
0.025,Low
0.01,Low
0.075,Low
0.09,Low
0.0,Low
0.04,Low
0.0,Low
0.0,Low
0.0,Low
0.03,Low
0.005,Low
0.0,Low
0.015,Low
0.005,Low
0.02,Low
0.325,Medium
0.01,Low
0.0,Low
0.035,Low
0.0,Low
0.015,Low
0.0,Low
0.005,Low
0.1,Low
0.01,Low
0.0,Low
0.02,Low
0.0,Low
0.25,Low
0.02,Low
0.12,Low
0.005,Low
0.085,Low
0.055,Low
0.045,Low
0.18,Low
0.005,Low
0.0,Low
0.17,Low
0.0,Low
0.0,Low
0.04,Low
0.02,Low
0.0,Low
0.0,Low
0.065,Low
0.0,Low
0.0,Low
0.025,Low
0.005,Low
0.025,Low
0.025,Low
0.02,Low
0.0,Low
0.035,Low
0.085,Low
0.055,Low
0.0,Low
0.6,Medium
0.04,Low
0.135,Low
0.165,Low
0.005,Low
0.0,Low
0.065,Low
0.055,Low
0.015,Low
0.015,Low
0.015,Low
0.03,Low
0.005,Low
0.005,Low
0.005,Low
0.01,Low
0.01,Low
0.0,Low
0.02,Low
0.075,Low
0.08,Low
0.095,Low
0.03,Low
0.005,Low
0.0,Low
0.045,Low
0.05,Low
0.01,Low
0.025,Low
0.0,Low
0.0,Low
0.005,Low
0.0,Low
0.0,Low
0.07,Low
0.03,Low
0.005,Low
0.015,Low
0.0,Low
0.01,Low
0.03,Low
0.06,Low
0.005,Low
0.005,Low
0.0,Low
0.0,Low
0.01,Low
0.005,Low
0.0,Low
0.185,Low
0.235,Low
0.015,Low
0.385,Medium
0.0,Low
0.1,Low
0.26,Low
0.0,Low
0.01,Low
0.01,Low
0.01,Low
0.01,Low
0.01,Low
0.03,Low
0.03,Low
0.0,Low
0.0,Low
0.01,Low
0.02,Low
0.3,Low
0.035,Low
0.025,Low
0.01,Low
0.045,Low
0.055,Low
0.04,Low
0.08,Low
0.025,Low
0.025,Low
0.02,Low
0.03,Low
0.005,Low
0.005,Low
0.01,Low
0.045,Low
0.03,Low
0.015,Low
0.015,Low
0.025,Low
0.05,Low
0.0,Low
0.0,Low
0.02,Low
0.0,Low
0.01,Low
0.095,Low
0.0,Low
0.19,Low
0.775,High
0.0,Low
0.005,Low
0.01,Low
0.03,Low
0.02,Low
0.005,Low
0.1,Low
0.005,Low
0.015,Low
0.025,Low
0.345,Medium
0.0,Low
0.07,Low
0.0,Low
0.025,Low
0.14,Low
0.05,Low
0.015,Low
0.0,Low
0.065,Low
0.165,Low
0.045,Low
0.005,Low
0.0,Low
0.01,Low
0.09,Low
0.035,Low
0.005,Low
0.015,Low
0.07,Low
0.0,Low
0.005,Low
0.02,Low
0.025,Low
0.04,Low
0.03,Low
0.3,Low
0.01,Low
0.0,Low
0.045,Low
0.0,Low
0.47,Medium
0.015,Low
0.0,Low
0.15,Low
0.0,Low
0.7912876697096405,High
0.0,Low
0.0,Low
0.405,Medium
0.09,Low
0.02,Low
0.005,Low
0.0,Low
0.005,Low
0.01,Low
0.03,Low
0.105,Low
0.005,Low
0.005,Low
0.0,Low
0.07,Low
0.02,Low
0.0,Low
0.005,Low
0.03,Low
0.0,Low
0.0,Low
0.015,Low
0.02,Low
0.005,Low
0.005,Low
0.14,Low
0.01,Low
0.0,Low
0.03,Low
0.005,Low
0.0,Low
0.1301581004527236,Low
0.0,Low
0.0,Low
0.01,Low
0.07,Low
0.03,Low
0.005,Low
0.03,Low
0.315,Medium
0.0,Low
0.015,Low
0.045,Low
0.08,Low
0.005,Low
0.01,Low
0.02,Low
0.06,Low
0.0,Low
0.005,Low
0.03,Low
0.25,Low
0.16,Low
0.0,Low
0.035,Low
0.11,Low
0.005,Low
0.0,Low
0.02,Low
0.0,Low
0.0,Low
0.02,Low
0.01,Low
0.035,Low
0.03,Low
0.07,Low
0.015,Low
0.0,Low
0.015,Low
0.025,Low
0.03,Low
0.07,Low
0.39,Medium
0.13,Low
0.09,Low
0.435,Medium
0.0,Low
0.315,Medium
0.0,Low
0.0,Low
0.0,Low
0.03,Low
0.0,Low
0.05,Low
0.3,Low
0.045,Low
0.005,Low
0.0,Low
0.63,High
0.05,Low
0.015,Low
0.115,Low
0.005,Low
0.025,Low
0.005,Low
0.0,Low
0.0,Low
0.12,Low
0.0,Low
0.04,Low
0.035,Low
0.43,Medium
0.0,Low
0.015,Low
0.005,Low
0.0,Low
0.005,Low
0.035,Low
0.04,Low
0.005,Low
0.025,Low
0.0,Low
0.015,Low
0.075,Low
0.005,Low
0.185,Low
0.0,Low
0.195,Low
0.015,Low
0.01,Low
0.0,Low
0.02,Low
0.01,Low
0.02,Low
0.06,Low
0.005,Low
0.015,Low
0.37,Medium
0.02,Low
0.01,Low
0.04,Low
0.005,Low
0.025,Low
0.05,Low
0.0,Low
0.0,Low
0.0,Low
0.0,Low
0.0,Low
0.015,Low
0.0,Low
0.04,Low
0.0,Low
0.0,Low
0.0,Low
0.0,Low
0.005,Low
0.015,Low
0.015,Low
0.0,Low
0.01,Low
0.0,Low
0.265,Low
0.4,Medium
0.005,Low
0.06,Low
0.005,Low
0.0,Low
0.035,Low
0.0,Low
0.0,Low
0.125,Low
0.77,High
0.005,Low
0.125,Low
0.005,Low
0.04,Low
0.0,Low
0.04,Low
0.08,Low
0.58,Medium
0.0,Low
0.005,Low
0.0,Low
0.305,Medium
0.03,Low
0.025,Low
0.035,Low
0.005,Low
0.015,Low
0.005,Low
0.01,Low
0.035,Low
0.01,Low
0.05,Low
0.0,Low
0.005,Low
0.0,Low
0.77,High
0.01,Low
0.01,Low
0.005,Low
0.155,Low
0.04,Low
0.0,Low
0.04,Low
0.0,Low
0.005,Low
0.005,Low
0.0,Low
0.005,Low
0.0,Low
0.035,Low
0.0,Low
0.21,Low
0.22,Low
0.135,Low
0.01,Low
0.0,Low
0.025,Low
0.04,Low
0.04,Low
0.01,Low
0.015,Low
0.0,Low
0.07,Low
0.0,Low
0.015,Low
0.125,Low
0.485,Medium
0.035,Low
0.18,Low
0.0,Low
0.005,Low
0.09,Low
0.0,Low
0.025,Low
0.015,Low
0.065,Low
0.065,Low
0.0,Low
0.0,Low
0.02,Low
0.03,Low
0.0,Low
0.45,Medium
0.035,Low
0.005,Low
0.0,Low
0.0,Low
0.0,Low
0.15,Low
0.02,Low
0.01,Low
0.01,Low
0.1,Low
0.005,Low
0.0,Low
0.005,Low
0.005,Low
0.01,Low
0.045,Low
0.0,Low
0.025,Low
0.015,Low
0.05,Low
0.095,Low
0.02,Low
0.0,Low
0.015,Low
0.02,Low
0.34,Medium
0.02,Low
0.045,Low
0.06,Low
0.15,Low
0.02,Low
0.0,Low
0.03,Low
0.67,High
0.195,Low
0.015,Low
0.02,Low
0.055,Low
0.035,Low
0.015,Low
0.005,Low
0.005,Low
0.015,Low
0.01,Low
0.0,Low
0.01,Low
0.015,Low
0.0,Low
0.555,Medium
0.02,Low
0.01,Low
0.01,Low
0.005,Low
0.105,Low
0.025,Low
0.0,Low
0.0,Low
0.0,Low
0.05,Low
0.0,Low
0.045,Low
0.005,Low
0.04,Low
0.035,Low
0.005,Low
0.015,Low
0.39544012340404633,Medium
0.0,Low
0.13,Low
0.04,Low
0.035,Low
0.07,Low
0.02,Low
0.16,Low
0.03,Low
0.01,Low
0.0,Low
0.125,Low
0.0,Low
0.04,Low
0.01,Low
0.005,Low
0.0,Low
0.0,Low
0.505,Medium
0.01,Low
0.085,Low
0.5,Medium
0.23,Low
0.0,Low
0.005,Low
0.005,Low
0.025,Low
0.02,Low
0.0,Low
0.155,Low
0.0,Low
0.195,Low
0.055,Low
0.005,Low
0.055,Low
0.0,Low
0.0,Low
0.015,Low
0.015,Low
0.245,Low
0.03,Low
0.25,Low
0.02,Low
0.0,Low
0.795,High
0.005,Low
0.095,Low
0.0,Low
0.035,Low
0.025,Low
0.0,Low
0.005,Low
0.005,Low
0.0,Low
0.035,Low
0.02,Low
0.045,Low
0.19,Low
0.005,Low
0.01,Low
0.0,Low
0.04,Low
0.005,Low
0.055,Low
0.015,Low
0.055,Low
0.09,Low
0.005,Low
0.005,Low
0.015,Low
0.0,Low
0.03,Low
0.035,Low
0.0,Low
0.06,Low
0.035,Low
0.02,Low
0.0,Low
0.025,Low
0.005,Low
0.03,Low
0.025,Low
0.005,Low
0.005,Low
0.0,Low
0.295,Low
0.005,Low
0.0,Low
0.0,Low
0.0,Low
0.05,Low
0.0,Low
0.01,Low
0.06,Low
0.02,Low
0.07,Low
0.0,Low
0.0,Low
0.045,Low
0.025,Low
0.0,Low
0.16,Low
0.09,Low
0.015,Low
0.22,Low
0.67,High
0.05,Low
0.005,Low
0.075,Low
0.02,Low
0.16,Low
0.0,Low
0.02,Low
0.005,Low
0.03,Low
0.015,Low
0.009700413927440954,Low
0.005,Low
0.0,Low
0.755,High
0.115,Low
0.085,Low
0.005,Low
0.0,Low
0.105,Low
0.035,Low
0.01,Low
0.0,Low
0.01,Low
0.01,Low
0.005,Low
0.04,Low
0.005,Low
0.005,Low
0.035,Low
0.0,Low
0.005,Low
0.03,Low
0.015,Low
0.01,Low
0.095,Low
0.0,Low
0.0,Low
0.09,Low
0.005,Low
0.0,Low
0.085,Low
0.01,Low
0.015,Low
0.0,Low
0.005,Low
0.0,Low
0.005,Low
0.8215709671524363,High
0.37,Medium
0.01,Low
0.02,Low
0.01,Low
0.065,Low
0.005,Low
0.0,Low
0.035,Low
0.5,Medium
0.03,Low
0.05,Low
0.05,Low
0.03,Low
0.185,Low
0.035,Low
0.005,Low
0.0,Low
0.01,Low
0.05,Low
0.02,Low
0.0,Low
0.19,Low
0.015,Low
0.09707248669178785,Low
0.105,Low
0.0,Low
0.0,Low
0.115,Low
0.0,Low
0.0,Low
0.005,Low
0.095,Low
0.01,Low
0.115,Low
0.0,Low
0.04,Low
0.105,Low
0.02,Low
0.0,Low
0.09,Low
0.07,Low
0.01,Low
0.03,Low
0.02,Low
0.005,Low
0.0,Low
0.0,Low
0.0,Low
0.03367288254317411,Low
0.015,Low
0.57,Medium
0.02,Low
0.0,Low
0.01,Low
0.0,Low
0.02,Low
0.01,Low
0.02,Low
0.48,Medium
0.1,Low
0.01,Low
0.03,Low
0.115,Low
0.0,Low
0.04,Low
0.005,Low
0.06,Low
0.03,Low
0.0,Low
0.0,Low
0.0,Low
0.0,Low
0.0,Low
0.065,Low
0.005,Low
0.02,Low
0.03,Low
0.005,Low
0.02,Low
0.0,Low
0.005,Low
0.2,Low
0.005,Low
0.65,High
0.0,Low
0.005,Low
0.14,Low
0.095,Low
0.025,Low
0.45,Medium
0.005,Low
0.1,Low
0.075,Low
0.05,Low
0.0,Low
0.18,Low
0.01,Low
0.035,Low
0.0,Low
0.0,Low
0.0,Low
0.04,Low
0.005,Low
0.03,Low
0.005,Low
0.695,High
0.11,Low
0.0,Low
0.05,Low
0.035,Low
0.0,Low
0.005,Low
0.27,Low
0.065,Low
0.005,Low
0.005,Low
0.03,Low
0.005,Low
0.01,Low
0.07,Low
0.01,Low
0.005,Low
0.01,Low
0.065,Low
0.045,Low
0.015,Low
0.0,Low
0.0,Low
0.04,Low
0.01,Low
0.05,Low
0.015,Low
0.005,Low
0.055,Low
0.005,Low
0.0,Low
0.01,Low
0.0,Low
0.03,Low
0.005,Low
0.065,Low
0.0,Low
0.07,Low
0.03,Low
0.025,Low
0.74,High
0.0,Low
0.035,Low
0.115,Low
0.005,Low
0.125,Low
0.0,Low
0.025,Low
0.0,Low
0.0,Low
0.03,Low
0.5,Medium
0.0,Low
0.0,Low
0.12,Low
0.0,Low
0.235,Low
0.005,Low
0.01,Low
0.015,Low
0.04,Low
0.045,Low
0.035,Low
0.0,Low
0.0,Low
0.0,Low
0.265,Low
0.03,Low
0.0,Low
0.065,Low
0.015,Low
0.0,Low
0.0,Low
0.025,Low
0.01,Low
0.0,Low
0.025,Low
0.045,Low
0.0,Low
0.055,Low
0.0,Low
0.0,Low
0.0,Low
0.005,Low
0.07,Low
0.0,Low
0.01,Low
0.02,Low
0.0,Low
0.01,Low
0.045,Low
0.02,Low
0.09,Low
0.025,Low
0.025,Low
0.05,Low
0.01,Low
0.035,Low
0.0,Low
0.0,Low
0.075,Low
0.025,Low
0.025,Low
0.035,Low
0.39,Medium
0.005,Low
0.01,Low
0.03,Low
0.04,Low
0.425,Medium
0.04,Low
0.025,Low
0.01,Low
0.02,Low
0.01,Low
0.08,Low
0.005,Low
0.025,Low
0.0,Low
0.07,Low
0.085,Low
0.0,Low
0.0,Low
0.005,Low
0.66,High
0.005,Low
0.0,Low
0.0,Low
0.005,Low
0.025,Low
0.07,Low
0.0,Low
0.145,Low
0.01,Low
0.125,Low
0.305,Medium
0.1,Low
0.67,High
0.28,Low
0.0,Low
0.04,Low
0.05,Low
0.015,Low
0.01,Low
0.0,Low
0.675,High
0.01,Low
0.045,Low
0.115,Low
0.02,Low
0.055,Low
0.015,Low
0.04,Low
0.0,Low
0.02,Low
0.105,Low
0.0,Low
0.015,Low
0.0,Low
0.0,Low
0.155,Low
0.0,Low
0.315,Medium
0.005,Low
0.05,Low
0.005,Low
0.085,Low
0.015,Low
0.05,Low
0.005,Low
0.005,Low
0.0,Low
0.0,Low
0.25,Low
0.005,Low
0.02,Low
0.005,Low
0.015,Low
0.015,Low
0.035,Low
0.16,Low
0.015,Low
0.0,Low
0.005,Low
0.04,Low
0.04,Low
0.005,Low
0.15,Low
0.025,Low
0.125,Low
0.0,Low
0.035,Low
0.715,High
0.215,Low
0.0,Low
0.0,Low
0.09970041392744095,Low
0.02,Low
0.0,Low
0.195,Low
0.04,Low
0.22,Low
0.0,Low
0.04,Low
0.36,Medium
0.07,Low
0.005,Low
0.005,Low
0.02,Low
0.005,Low
0.075,Low
0.01,Low
0.035,Low
0.685,High
0.22,Low
0.01,Low
0.0,Low
0.0,Low
0.015,Low
0.0,Low
0.045,Low
0.03,Low
0.005,Low
0.015,Low
0.0,Low
